3026.87,9.4058,1.287,2.0195,78.38,3.2491,16.7509,23.4873,0.8567,-0.0148,-0.0245,-0.0113,0.122,2.6,0.0953,0.0525,0.0138,0.0215,0.2284,0.951,3.297,0.0254,23.2022,3.7493,0.4977,0.8883,0.9382,0.0926,0.2706,3.364,-1
2983.83,10.0197,0.9855,1.8912,77.9,-1.0927,21.0927,27.729,0.987,-0.0505,-0.0303,-0.0109,0.075,3.2,0.0429,0.0559,0.2193,0.0322,0.2363,0.9605,3.6431,0.0131,29.3507,2.9002,0.5172,0.7681,1.4182,0.7563,0.2556,2.2021,-1
2923.26,9.6348,1.3068,1.9838,65.11,0.2536,19.7464,28.3785,0.9113,-0.0509,-0.0139,-0.0126,0.045,3.9,0.0938,0.0416,0.0157,0.0343,0.129,1.0559,2.5919,0.0257,33.3992,4.7697,0.6415,0.577,1.4871,0.2003,0.2684,3.3041,-1
2967.53,9.4583,1.3153,2.0035,77.63,-0.7036,20.7036,26.841,0.9847,-0.1009,-0.0202,-0.012,0.109,1.9,0.0772,0.1015,0.0798,0.0322,0.1572,0.7018,2.4426,0.0251,37.3043,5.4067,1.0179,1.1638,1.4182,0.4442,0.6724,138.2373,-1
2996.16,10.725,1.3155,2.0005,77.84,3.73,16.27,20.899,1.0201,-0.0935,-0.0046,-0.011,0.099,2.1,0.0491,0.0435,0.0161,0.0413,0.1125,0.7681,4.1505,0.0147,23.6225,5.3035,1.0107,0.7643,1.8115,0.3259,0.3201,3.3571,-1
3072.99,9.4798,0.9755,1.881,66.12,-0.4173,20.4173,27.1259,0.9373,-0.0869,-0.0081,-0.0108,0.093,2.7,0.09,0.0435,0.0175,0.0343,0.2416,0.8322,4.4533,0.0254,20.34,5.6209,1.1263,0.6987,1.4871,0.163,0.3613,3.2879,-1
3017.28,9.6928,1.2898,2.0528,79.07,1.4464,18.5536,23.7545,0.9854,-0.0384,-0.0227,-0.0118,0.118,1.7,0.1201,0.0489,0.0158,0.0413,0.1405,0.4899,2.267,0.0284,29.9005,3.7135,0.7595,0.8231,1.8115,0.588,0.3841,3.3142,-1
3009.4,10.0227,1.2997,2.0347,77.84,4.8364,15.1636,20.0445,0.9296,-0.0796,-0.0178,-0.0095,0.086,2.2,0.0634,0.0451,0.0182,0.0304,0.2951,0.7842,3.8684,0.0148,20.1077,3.6413,0.5803,0.5836,1.3018,0.1361,1.138,4.0485,-1
2979.95,10.0094,0.9935,1.8925,77.84,-2.6655,22.6655,28.1985,0.9145,-0.0713,-0.0154,-0.009,0.072,3.9,0.0619,0.0527,0.0876,0.0304,0.3226,1.1956,2.2718,0.0144,16.7571,4.7988,0.5141,0.5836,1.3018,0.1361,1.138,4.0485,-1
2978.67,10.4757,1.273,1.9952,14.88,-0.3455,20.3455,28.4793,0.8869,-0.0372,-0.0285,-0.0146,0.112,2.6,0.1378,0.0429,0.0211,0.0322,0.0872,0.9721,5.9046,0.0317,31.6843,3.7711,0.5152,0.604,1.4182,0.3212,0.1493,3.3781,-1
3108.5,9.6192,1.3167,2,2.126,-6.6055,26.6055,32.7516,1.0518,-0.066,-0.0098,-0.0103,0.093,2.3,0.0464,0.0539,0.0251,0.0215,0.1389,0.7949,2.9948,0.0139,34.2852,3.692,0.6557,0.8159,0.9382,0.2003,0.2739,3.1371,-1
3064.81,9.8098,1.2848,1.993,,-0.0191,20.0191,27.3069,0.8615,-0.0393,-0.0247,-0.0132,0.062,2.9,0.0458,0.0568,0.0411,0.0343,0.1281,0.8978,2.7578,0.0149,40.841,3.5769,0.5758,0.6335,1.4871,0.1192,0.3213,2.8487,-1
3023.07,10.4001,1.3055,1.9978,78.52,1.4845,18.5155,25.426,0.9583,-0.0455,-0.0295,-0.0146,0.087,2,0.1218,0.0672,0.0195,0.0446,0.1955,0.5679,1.0527,0.0304,51.1898,3.3794,1.062,0.9361,1.8976,0.0789,0.3579,2.091,-1
3032.98,9.5397,1.3335,2.0023,78.95,8.9864,11.0136,17.1276,0.8097,-0.0302,-0.0169,-0.0083,0.171,3.1,0.0627,0.0273,0.1053,0.0413,0.3562,1.2249,2.2998,0.0169,42.2159,4.37,0.7518,1.0338,1.8115,0.0907,0.3806,2.3357,-1
2972.12,10.087,0.9962,1.8945,78.04,-0.95,20.95,24.9604,0.9615,-0.0239,-0.0202,-0.0142,0.091,3.5,0.0749,0.0665,0.0286,0.0334,0.2355,1.1141,1.521,0.0218,24.1136,4.8598,0.7204,0.9735,1.4539,0.5711,0.2329,3.4941,-1
3041.89,10.503,0.974,1.894,78.33,2.8618,17.1382,22.83,1.0149,-0.0723,0.0005,-0.0101,0.093,2.1,0.128,0.0392,0.0236,0.0304,0.1286,0.7314,1.9554,0.0306,83.0472,2.8172,0.5019,0.9588,1.3018,0.1103,0.2852,2.6042,-1
3006.39,9.4949,0.9762,1.888,78.4,-2.0764,22.0764,30.4914,0.8786,-0.0459,0,-0.0141,0.096,2.4,0.1157,0.0579,0.0162,0.0215,0.1247,0.7574,2.9181,0.0278,65.1065,5.5499,0.4793,1.1255,0.9382,0.1038,0.2494,3,-1
2976.75,10.3778,1.2763,1.9957,76.76,3.36,16.64,25.3734,0.9857,-0.0376,-0.0201,-0.0144,0.099,2.8,0.0858,0.0618,0.4686,0.0446,0.1898,0.9206,2.7846,0.0225,21.981,3.5333,0.5985,0.5799,1.8976,0.1042,0.1975,3.0459,-1
3009.65,10.6751,1.3165,2.0238,77.84,4.0427,15.9573,23.229,1.0437,-0.0916,-0.0674,-0.0093,0.184,2.2,0.0617,0.0647,0.031,0.0343,0.119,0.6481,2.9031,0.0179,42.7497,4.5727,1.0777,0.7643,1.4871,0.4397,0.2605,3.3888,-1
3052.16,10.3426,1.305,2.0155,77.63,2.8618,17.1382,21.7888,1.0717,-0.0961,-0.0603,-0.0129,0.101,2.8,0.0972,0.0374,0.0199,0.0334,0.0891,0.9221,2.6309,0.0283,51.9175,1.6065,1.2189,1.1638,1.4539,0.3916,0.3394,3.07,-1
3033.91,10.0777,1.2762,1.9693,77.84,-1.9909,21.9909,26.8809,0.946,-0.0436,-0.0068,-0.0112,0.081,2.1,0.0634,0.0619,0.08,0.0304,0.2885,0.7518,4.5575,0.0149,55.7511,3.6117,1.1597,0.5836,1.3018,0.1361,1.138,4.0485,-1
2922.65,10.1225,0.997,1.8685,78.33,0.7655,19.2345,25.2115,0.8485,-0.0455,-0.0148,-0.0089,0.063,2.9,0.0519,0.0466,0.0244,0.0413,0.1413,0.9799,2.4422,0.0162,33.4078,4.2779,0.9829,0.9826,1.8115,0.3463,0.1965,2.5457,-1
2990.72,9.4603,1.2888,1.9852,77.72,1.9245,18.0755,22.7319,1.1641,-0.008,-0.0229,-0.0118,0.035,21.1,0.0483,0.0563,0.0362,0.0322,0.1589,5.3602,1.886,0.0136,25.2555,5.756,0.4244,1.0918,1.4182,0.0926,0.2603,2.6664,1
2973.53,10.4951,1.2803,2.0125,75.71,-0.1973,20.1973,25.7623,1.785,-0.027,-0.0262,-0.0063,0.112,2.1,0.0482,0.054,0.0413,0.0446,0.1002,0.6616,4.1739,0.0145,20.0876,3.0201,1.1347,0.57,1.8976,0.3275,0.1347,4.0086,-1
2898.08,9.3949,1.2878,2.007,2.126,-1.9855,21.9855,30.1818,0.8628,-0.0297,-0.0297,-0.015,0.111,1.9,0.0736,0.0457,0.0152,0.0446,0.2939,0.6431,3.2271,0.0197,50.8531,3.4555,0.8449,0.8159,1.8976,0.3212,0.2269,3.7252,-1
3042.36,9.9453,1.3003,2.0158,14.88,2.4718,17.5282,24.4754,0.9398,-0.065,-0.0276,-0.0111,0.164,3.3,0.0527,0.0578,0.0194,0.0413,0.2235,1.1702,2.7878,0.0155,44.5966,3.0526,0.4344,0.604,1.8115,0.1661,0.233,3.1072,-1
2977.46,9.4392,0.9717,1.8908,77.83,3.7127,16.2873,22.2294,1.3572,-0.0424,-0.018,0.0013,0.075,3,0.0919,0.0604,,0.0215,0.1649,0.8594,2.4131,0.0204,33.4018,3.7089,0.9612,0.9251,0.9382,0.3417,0.4187,3.3423,-1
2994.64,9.4095,1.2848,1.995,77.84,-0.66,20.66,26.0425,1.0678,-0.078,-0.0254,-0.008,0.089,1.8,0.0673,0.0611,0.0126,0.0446,0.2702,0.6164,2.5426,0.019,27.0389,3.6631,0.6287,0.7643,1.8976,0.7051,0.2345,3.4091,-1
2984.68,10.0009,1.2905,1.9648,77.84,-1.0573,21.0573,29.012,1.1229,-0.1009,-0.0172,-0.012,0.128,2.3,0.0678,0.0488,0.0121,0.0413,0.1445,0.7,1.3666,0.024,30.1341,4.2194,3.5347,0.7643,1.8115,0.1245,0.342,3.0021,-1
2949.82,10.6914,1.3048,2.0192,2.332,11.2909,8.7091,13.8957,0.9051,-0.0617,-0.0203,-0.0111,0.072,1.8,0.0908,0.0402,0.0312,0.0342,0.1371,0.636,4.45,0.021,20.5154,4.2912,1.6695,0.8435,1.5088,0.1732,0.247,2.5583,1
2968.78,9.0416,1.3235,2.0062,77.84,-1.9573,21.9573,27.0214,1.0361,-0.0619,-0.0013,-0.0111,0.04,2.7,0.0688,0.037,0.0145,0.0291,0.2579,0.8753,4.1297,0.0238,24.2155,2.4668,1.6538,0.5836,1.2444,0.1226,0.3411,1.7213,-1
3093.75,9.163,1.2953,1.9682,77.84,-0.4482,20.4482,28.0456,0.9389,-0.0677,-0.0005,-0.0062,0.075,2,0.0693,0.0422,,0.0291,0.3434,0.7705,3.5193,0.0191,58.4545,3.8868,0.6263,0.5836,1.2444,0.1361,1.138,4.0485,-1
2973.88,9.3353,1.3035,1.9937,78.79,-3.9318,23.9318,29.5895,0.9824,-0.0462,-0.0203,-0.0111,0.183,1,0.0595,0.0552,0.0187,0.034,0.1169,0.3492,2.1529,0.0134,20.0874,3.9317,1.0292,1.0393,1.4455,0.1732,0.1893,2.1265,-1
2984.3,9.3019,0.9835,1.8852,77.72,-2.3355,22.3355,28.2141,0.8862,-0.0984,-0.0071,-0.009,0.099,2.6,0.2555,0.0783,0.0282,0.034,0.1346,0.9139,1.7847,0.0654,28.6627,4.3057,0.6087,1.0918,1.4455,0.1609,0.1975,3.0459,-1
2931.26,9.4436,1.2658,2.014,76.89,-0.2173,20.2173,26.9312,0.8595,-0.0379,-0.002,-0.0144,0.102,3.2,0.1007,0.042,0.1298,0.0215,0.2252,0.9541,2.0896,0.0225,61.6371,3.6074,1.0682,0.7593,0.9382,0.6786,0.3016,2.8562,-1
2978.18,9.3065,1.2692,2.0255,79.07,-0.6464,20.6464,25.0675,0.9869,-0.0698,-0.0226,-0.0111,0.063,3,0.0738,0.0522,0.0194,0.034,0.1216,1.0051,2.0909,0.0254,64.1335,4.1885,1.0207,0.8231,1.4455,0.2003,0.3016,2.8562,-1
2890.67,9.5372,1.303,2.0107,77.72,7.24,12.76,20.1964,0.9825,-0.0681,-0.0364,-0.0088,0.065,2.6,0.11,0.0701,0.0175,0.0291,0.2463,0.9747,3.0858,0.028,23.8766,3.4333,1.8719,1.0918,1.2444,0.1423,0.2422,3.6929,-1
2971.43,10.1487,1.2655,1.9905,77.26,-2.8818,22.8818,29.7075,1.6745,-0.0311,-0.0192,-0.0087,0.106,3.8,0.0737,0.0439,0.02,0.0334,0.1284,1.1011,2.5121,0.015,8.2252,3.8305,1.3251,0.8146,1.4539,0.1623,0.3213,2.8487,-1
3022.02,9.6063,1.324,1.9883,77.9,-0.9409,20.9409,29.2332,0.9277,-0.0314,-0.03,-0.0073,0.078,2.3,0.0502,0.0595,0.0236,0.034,0.1272,0.6928,3.1677,0.0122,16.292,3.9431,0.5862,0.7681,1.4455,0.1038,0.3413,2.442,-1
2941.23,9.6635,1.2563,2.0055,77.84,2.2855,17.7145,21.7095,1.5497,-0.0318,-0.0213,-0.0062,0.063,3.2,0.0571,0.045,,0.1018,0.1179,0.9165,4.8332,0.0162,19.2774,2.7863,1.5151,0.5836,4.3977,0.1361,0.2372,2.7908,-1
3042.7,10.6081,0.989,1.8927,76.15,0.7227,19.2773,24.1852,1.0078,-0.0404,-0.0229,-0.015,0.073,2.7,0.0491,0.0489,0.0378,0.0334,0.1512,0.8467,1.4806,0.0141,23.0071,2.4383,0.6021,0.78,1.4539,0.6839,0.3213,2.8487,-1
3036.34,10.2402,1.2895,1.977,16.64,4.9073,15.0927,22.9594,0.8293,-0.0221,-0.0117,-0.0128,0.063,1.9,0.1242,0.0451,0.0188,0.0413,0.2381,0.622,1.9702,0.0335,41.0551,1.6571,0.7864,0.8752,1.8115,0.1339,0.3926,3.1316,-1
3045.38,10.4038,0.9635,1.894,65.01,2.28,17.72,23.4612,0.8086,-0.0514,-0.0095,-0.0116,0.066,3.3,0.0665,0.0445,0.0478,0.0413,0.1282,0.9985,3.2801,0.0161,31.2085,3.7604,1.3849,0.7153,1.8115,0.1339,0.2162,2.8159,-1
2907.52,9.3944,1.33,1.9937,77.9,0.9518,19.0482,26.3334,0.8905,-0.0529,-0.0196,-0.0071,0.087,2.6,0.0592,0.0443,0.0174,0.0291,0.2714,0.7907,2.538,0.0203,37.0816,3.3842,1.7921,0.7681,1.2444,0.0789,0.3213,2.8487,-1
3033.29,10.5538,0.9768,1.884,66.12,1.2836,18.7164,23.8157,1.0014,-0.0953,-0.0191,-0.012,0.064,2.3,0.1331,0.0433,0.0293,0.0413,0.1317,0.7457,5.4564,0.0319,25.738,3.5295,1.0257,0.6987,1.8115,0.1454,0.2836,2.7729,-1
2895.71,12.4774,0.9722,1.8885,78.11,0.7064,19.2936,23.9262,0.9829,-0.0453,-0.0015,-0.0096,0.061,3.1,0.0574,0.0614,0.09,0.0334,0.4849,1.0493,2.9977,0.0179,89.9767,5.4736,1.9224,0.9193,1.4539,0.4571,0.2646,2.3244,-1
2960.54,10.3059,1.309,2.0315,77.69,2.6873,17.3127,21.6739,1.0023,-0.0448,-0.0146,-0.0149,0.074,1.8,0.0654,0.053,0.2386,0.034,0.0992,0.6064,1.6555,0.0168,27.1002,3.9596,0.9634,1.1248,1.4455,0.2003,0.2626,2.8603,-1
3040.1,9.5423,1.2617,1.997,77.24,15.3073,24.6927,33.4962,1.0772,-0.0795,-0.0061,-0.0109,0.086,2.9,0.079,0.0419,0.0178,0.0413,0.2596,1.047,2.8216,0.0232,43.5926,4.2817,2.3983,1.1869,1.8115,0.2813,0.5424,2.7061,1
2974.2,9.9121,1.2765,2.0042,2.332,7.9755,12.0245,17.5921,0.9305,-0.051,0.0002,-0.01,0.089,2.6,0.0614,0.0423,0.0309,0.0322,0.2965,0.7937,2.1747,0.015,22.7704,4.7127,1.3788,0.8435,1.4182,0.7563,0.2947,2.7525,-1
3114.92,9.4828,1.292,1.9823,78,-0.6591,20.6591,25.2563,1.6711,-0.0279,-0.0154,-0.0022,0.108,1.5,0.0977,0.0342,,0.0342,0.2271,0.4799,3.4319,0.0236,17.7345,2.5821,0.7233,0.9079,1.4685,0.1031,0.2917,3.9746,-1
2937.63,9.7651,0.9802,1.882,14.67,-2.4609,22.4609,31.4439,0.8584,-0.0442,-0.0207,-0.0092,0.053,4.8,0.0623,0.0677,0.0189,0.0342,0.1373,1.4586,2.0431,0.0206,19.2763,2.5908,0.8458,0.5355,1.4685,0.3106,0.2236,3.2382,-1
2943.9,10.4094,0.965,1.8923,64.39,1.8173,18.1827,24.3905,1.0599,-0.0626,-0.0093,-0.016,0.056,3.1,0.1533,0.1055,0.0205,0.0322,0.1032,1.0659,1.9383,0.0445,30.019,3.0415,2.2004,0.7928,1.4182,0.228,0.1742,3.7497,1
2985.38,9.5986,1.2592,1.9763,78,-1.1391,21.1391,29.5723,1.065,-0.0347,-0.0242,-0.0078,0.129,1.9,0.0734,0.0323,,0.0342,0.2479,0.5798,1.6455,0.0204,16.8109,2.0935,0.7797,0.9079,1.4685,0.1882,0.4334,2.9554,-1
3032.07,9.4879,1.2902,1.9527,76.78,-4.1518,24.1518,30.4891,0.9024,-0.0369,-0.0314,-0.0097,0.091,3.3,0.0999,0.0876,,0.0342,0.2115,1.0596,4.7775,0.0269,36.5198,2.3899,0.7327,0.7663,1.4685,0.1475,0.2618,2.6968,-1
3065.45,9.6373,1.2702,2.024,79,-0.6936,20.6936,28.2022,0.8279,-0.0193,-0.0264,-0.0091,0.078,1.8,0.0621,0.0646,0.0152,0.0342,0.1461,0.5916,2.4379,0.0196,41.7632,2.6886,0.8961,0.832,1.4685,0.588,0.3435,3.2396,-1
2966.94,10.0094,0.9813,1.884,77.74,0.1891,19.8109,27.7146,0.9114,-0.0333,-0.0072,-0.0146,0.074,2.4,0.0953,0.0932,0.0213,0.0341,0.2453,0.913,2.3399,0.0273,20.0318,2.0921,1.3096,0.9873,1.4958,0.495,0.1517,2.8686,-1
3010.4,9.445,1.3173,2.006,79,2.39,17.61,25.5921,0.9237,-0.0146,-0.0231,-0.0095,0.107,1.6,0.0889,0.0493,,0.0342,0.1969,0.4799,1.7383,0.0248,36.5576,2.4423,1.5935,0.832,1.4685,0.4442,0.4796,3.0859,-1
2967.54,9.5841,0.9775,1.8825,78.63,-0.9127,20.9127,29.3191,0.9086,-0.042,-0.0334,-0.009,0.08,2.5,0.0487,0.0547,0.2107,0.0291,0.2578,0.8033,3.9115,0.0154,20.3917,2.7701,1.4735,0.9383,1.2444,0.0789,0.2932,3.3856,-1
2891.17,9.3546,1.3157,2.016,65.11,0.9409,19.0591,26.7098,0.8872,-0.0236,-0.025,-0.0078,0.125,2.4,0.0887,0.0364,0.0165,0.0333,0.2619,0.7491,2.3169,0.0234,28.5355,4.3332,0.7935,0.577,1.4279,0.4723,0.2439,2.987,-1
2992.61,9.3086,1.2835,1.9795,77.92,-2.0555,22.0555,27.456,1.043,-0.0571,-0.018,-0.0091,0.039,2.6,0.0714,0.0576,0.0219,0.0333,0.1922,0.7491,2.6767,0.0176,34.1368,4.3113,0.7481,0.5888,1.4279,0.2003,0.3692,2.6747,-1
2924.96,9.3269,1.007,1.8685,13.83,-3.1455,23.1455,31.4605,0.8882,-0.0237,-0.0174,-0.0104,0.09,2.3,0.1001,0.0798,,0.0627,0.1369,0.728,3.2274,0.0246,19.7887,4.2516,0.8899,1.0189,2.6971,0.1631,0.3376,3.5812,-1
2956.18,9.6195,0.9857,1.9053,76.78,1.5445,18.4555,26.3116,0.9176,-0.0202,-0.0153,-0.01,0.065,3.9,0.1201,0.0354,0.0209,0.0985,0.1408,1.2194,2.9174,0.0322,36.2453,4.2855,0.5544,0.7663,4.3224,0.5391,0.4019,3.11,-1
3020.4,9.2883,1.3165,1.9743,79.07,1.4373,18.5627,25.7025,0.8612,-0.0183,-0.0313,-0.0088,0.087,1.7,0.0863,0.0544,0.0154,0.0627,0.1379,0.691,3.529,0.0232,14.8642,2.6436,1.4643,0.8231,2.6971,0.3212,0.1155,2.6335,-1
3059.01,9.3785,0.9763,1.8782,77.92,-6.0445,26.0445,34.9236,0.8729,-0.0304,-0.0209,-0.0082,0.091,2.6,0.0503,0.048,0.0494,0.0333,0.2046,0.8054,3.7009,0.0161,36.6243,4.3635,0.8285,0.5888,1.4279,0.1031,0.2395,2.5319,-1
2993.11,10.5074,0.994,1.889,78.33,1.3791,18.6209,24.6273,0.8423,-0.0263,-0.0066,-0.0101,0.089,2.9,0.2677,0.1227,0.4289,0.0627,0.4122,1.0607,3.8878,0.0803,35.8743,3.6829,2.8513,0.9826,2.6971,0.4397,0.2854,2.4497,-1
2987.75,10.5935,0.9923,1.882,78.4,-0.9618,20.9618,29.4926,0.8357,-0.0186,-0.0383,-0.0059,0.078,3.3,0.0656,0.0734,,0.0627,0.1028,0.9541,3.7531,0.0199,64.991,4.4202,0.8503,1.1255,2.6971,0.1103,0.262,2.9558,-1
3004.71,10.4994,1.2957,1.9783,76.78,1.6073,18.3927,25.9809,0.8472,-0.0308,-0.0283,-0.011,0.132,3.2,0.0773,0.0805,0.1811,0.0627,0.0688,0.8902,1.915,0.0232,24.5269,3.0939,1.7426,0.7663,2.6971,0.128,1.3206,139.1348,-1
2931.4,9.3242,0.9892,1.8782,77.9,-2.5727,22.5727,28.7966,0.9352,-0.0187,-0.0295,-0.0084,0.07,2.2,0.0769,0.0693,0.0131,0.0627,0.1474,0.6502,1.5745,0.0232,45.9658,4.2566,0.8581,0.7681,2.6971,0.3463,0.185,3.0312,-1
3108.56,9.6674,0.985,1.8803,76.61,3.3918,16.6082,22.8177,0.8285,-0.0643,-0.0135,-0.0104,0.103,3.5,0.0707,0.0576,,0.0287,0.0664,1.0872,2.4601,0.022,36.034,2.5546,0.9541,0.3963,1.2312,0.6253,0.3725,2.9957,-1
3071.8,9.6269,0.995,1.867,,-1.3773,21.3773,28.9871,0.8626,-0.0235,-0.0133,-0.0102,0.053,3.2,0.1083,0.034,,0.0985,0.1332,0.922,3.8336,0.033,36.5703,3.3846,1.0703,0.6335,4.3224,0.1361,1.3483,2.8292,-1
2989.44,9.7374,1.301,1.995,79,2.0336,17.9664,25.8665,0.982,-0.0583,-0.0246,-0.0098,0.112,2.5,0.1038,0.0899,0.0247,0.0287,0.0895,0.8609,1.8346,0.032,40.3116,2.5662,1.3115,0.832,1.2312,0.1502,0.3411,1.7213,-1
2996.89,8.7181,1.2808,2.0202,79.05,1.5755,18.4245,25.849,1.1398,-0.1077,-0.0334,-0.0067,0.135,2.4,0.0843,0.0452,0.0191,0.0398,0.3471,0.9148,3.5792,0.0258,37.2432,2.5463,1.0662,0.8716,1.7101,0.1226,0.3356,2.5986,-1
2990.85,9.5734,0.989,1.8885,76.89,2.5336,17.4664,24.25,1.0324,-0.0841,-0.0253,-0.0113,0.111,3.2,0.1127,0.0833,0.0135,0.0287,0.2478,0.9034,2.12,0.0401,41.8523,4.3422,0.8584,0.7593,1.2312,0.1184,0.2627,2.2294,-1
3059.43,8.9606,1.3177,1.98,75.71,-1.7327,21.7327,26.7697,0.991,-0.0333,-0.0185,-0.0088,0.126,2.5,0.0696,0.0322,,0.0357,0.2979,0.7634,2.0889,0.0224,22.9644,4.0648,0.622,0.57,1.5316,0.6839,0.3213,2.8487,-1
3024.54,9.5974,0.9792,1.8952,78.29,-5.1655,25.1655,30.3892,1.1177,-0.0219,-0.0154,-0.011,0.099,3,0.0945,0.1213,0.0226,0.0285,0.0953,0.8857,1.9406,0.0252,23.0757,3.057,0.5448,0.768,1.2172,0.1339,0.3156,2.8652,-1
3069.44,9.7467,0.9695,1.8878,77.72,-5.0027,25.0027,30.9658,0.917,-0.0385,-0.0271,-0.0092,0.062,2.6,0.1167,0.0979,0.0288,0.0287,0.2571,0.8323,1.2691,0.0273,26.7877,4.1382,0.8324,1.0918,1.2312,0.338,0.3168,3.5144,-1
2989.37,8.9458,0.9788,1.8798,75.71,-1.0082,21.0082,28.539,1.021,-0.0066,-0.0265,-0.008,0.101,3,0.0668,0.0471,0.0444,0.0357,0.2899,0.9808,0.8836,0.0203,61.1127,2.7032,1.7232,0.57,1.5316,0.1184,0.1842,1.8815,-1
3147.74,9.5784,1.3403,2.001,79.07,2.0591,17.9409,24.6557,0.8703,-0.0404,-0.0576,-0.0097,0.102,1.6,0.0529,0.1351,0.0191,0.1009,0.1344,0.4944,2.9862,0.0133,32.1998,3.2256,0.5588,0.8231,4.2718,0.1103,0.3176,2.5451,-1
3031.65,10.3529,1.3065,2.0148,76.89,-0.17,20.17,28.121,1.0076,-0.003,-0.0154,-0.0086,0.095,3.3,0.0515,0.0503,,0.0357,0.2128,1.0803,2.3249,0.0158,23.3148,2.4102,1.4479,0.7593,1.5316,0.3275,0.4115,2.9168,-1
3007.85,8.9822,0.9735,1.8873,78.4,-1.8791,21.8791,31.0771,0.8725,-0.0285,-0.0197,-0.0089,0.09,2.4,0.1222,0.0516,0.2123,0.0357,0.3265,0.8846,2.5913,0.0276,20.7623,2.6895,0.9706,1.1255,1.5316,0.1927,0.1993,2.6214,-1
2990.76,10.1819,0.9805,1.888,77.9,53.6818,42.63,56.8964,6363.8013,-0.0254,-0.0587,-0.0018,0.103,2.7,0.0972,0.0613,,0.0272,0.1961,0.8555,51.7929,0.023,34.3742,4.4606,0.5459,0.7681,1.1659,0.4722,0.3756,3.0585,1
3017.53,8.9253,1.2805,1.999,78,2.1145,17.8855,26.4123,0.8657,-0.0096,0.0021,-0.0111,0.095,2.4,0.0874,0.0641,0.0324,0.0357,0.3485,0.7293,4.4041,0.0238,49.3279,2.6696,0.7966,0.9715,1.5316,0.7942,0.3563,2.78,-1
2980.53,9.8182,0.9875,1.8915,78.29,-0.9918,20.9918,28.4192,1.011,-0.0327,-0.0293,-0.0086,0.091,3,0.0958,0.062,,0.0357,0.2245,0.961,1.3836,0.0269,22.8862,4.4369,0.6801,0.768,1.5316,0.1732,0.3014,3.2479,-1
2925.34,9.7173,0.9768,1.8888,78.33,-0.8045,20.8045,28.8009,0.8427,-0.023,-0.0275,-0.0118,0.066,2.5,0.1067,0.0723,0.0175,0.0415,1.0529,0.8964,2.1067,0.0297,25.9103,4.4323,5.1001,0.9588,1.7798,0.0789,0.3154,2.4335,-1
3048.42,9.6242,0.9838,1.8847,77.63,0.5791,19.4209,24.9563,0.9849,-0.0246,-0.004,-0.0092,0.071,2.8,0.0837,0.0741,,0.0285,0.142,0.8609,2.6669,0.0251,33.5287,2.1756,24.9904,1.1638,1.2172,0.588,0.164,1.9173,-1
2998.18,9.5532,1.2708,2.0175,2.126,-4.8145,24.8145,29.1285,1.091,-0.0505,-0.0184,-0.0096,0.071,2,0.0744,0.077,,0.0415,0.1114,0.7362,2.7236,0.0238,41.8767,4.9902,0.8158,0.8159,1.7798,0.7272,0.2947,2.2157,-1
3032.45,8.5184,0.9888,1.8953,13.83,-0.0964,20.0964,28.2487,0.9089,-0.0316,-0.0257,-0.0089,0.069,3.2,0.1344,0.09,,0.0415,0.3401,1.1608,3.7186,0.0338,51.6257,4.2165,0.9117,1.0189,1.7798,0.1661,0.2148,2.4342,-1
2986.5,10.5436,1.2868,2.0103,13.69,0.34,19.66,22.3647,1.0114,-0.0604,-0.0143,-0.013,0.073,2.8,0.0483,0.0514,0.0153,0.0311,0.1075,0.8559,3.2261,0.0116,35.4861,3.7421,0.7479,0.7316,1.3313,1.0099,0.2236,3.2845,-1
2939.6,9.595,1.0092,1.8693,13.83,1.5127,18.4873,23.5326,0.8869,-0.0179,-0.022,-0.0096,0.125,2.9,0.0842,0.1244,,0.0415,0.0611,0.9244,3.8356,0.0239,49.5902,2.6971,1.8291,1.0189,1.7798,0.7933,0.2043,2.5395,-1
3041.23,9.6397,1.3277,1.9795,79.05,-19.9927,39.9927,70.0879,1.4305,-0.0919,-0.0188,-0.0095,0.113,7,0.1,0.0774,0.0149,0.0285,0.1347,1.9926,3.1078,0.0323,38.2475,2.4309,1.2405,0.8716,1.2172,0.1226,0.3431,3.6888,-1
3072.21,10.5964,0.9868,1.8828,76.88,0.0855,19.9145,29.085,0.8125,-0.0631,-0.0163,-0.0071,0.082,2.2,0.0793,0.04,,0.0311,0.1004,0.7953,2.9734,0.0222,27.0287,3.7999,1.066,0.9072,1.3313,0.5292,0.3406,2.1819,-1
3017.87,9.703,1.2692,2.0005,79.05,3.65,16.35,23.5578,1.1412,-0.0856,-0.0316,-0.01,0.069,3.4,0.084,0.1,0.019,0.0285,0.1319,1.0775,2.6408,0.0247,23.5061,2.7439,0.6632,0.8716,1.2172,0.5292,0.1374,2.995,-1
3119.97,9.2833,0.9892,1.8885,79.03,5.1,14.9,20.5007,0.884,-0.0313,-0.025,-0.0097,0.054,2.3,0.0846,0.0551,,0.0415,0.1105,0.8368,2.515,0.0245,25.0515,3.6834,0.8043,0.8222,1.7798,0.1888,0.3263,2.1682,-1
