3000.39,9.4152,1.2702,1.998,78.42,-11.9682,31.9682,40.3963,1.0188,-0.0736,-0.0267,-0.0105,0.1,0.9,0.1016,0.0465,0.0856,0.0781,0.104,0.3371,2.695,0.0259,22.4527,2.9694,0.666,1.0323,3.4056,0.1475,0.3557,2.4631,-1
2970.87,9.6162,0.9595,1.916,11.52,16.8445,23.1555,31.7791,0.8042,-0.0758,-0.0124,-0.0107,0.073,3.3,0.0631,0.0512,0.0825,0.0732,0.2406,1.2029,3.9848,0.0151,24.1071,3.1002,1.9672,0.7747,3.1758,0.1791,0.2079,2.5969,-1
3087.45,9.4102,1.327,2.0155,14,14.0382,25.9618,32.567,0.9844,-0.0571,-0.0146,-0.0084,0.093,2.1,0.111,0.0428,0.0292,0.0781,0.098,0.6894,3.7343,0.0298,42.1219,2.9789,2.2858,1.0047,3.4056,0.4442,0.2966,3.3302,-1
3054.45,10.0212,0.9688,1.886,74.48,28.4009,11.5991,14.406,1.0786,-0.0643,-0.0207,-0.0104,0.077,3.3,0.0743,0.0551,0.0354,0.0787,0.2328,1.1487,1.3269,0.0263,27.9647,4.4266,2.0383,0.5593,3.4181,0.9412,0.1953,2.6491,-1
2988.52,9.6388,0.9785,1.8877,76.57,22.1827,17.8173,22.1373,1.0649,-0.0737,-0.0243,-0.008,0.073,2.5,0.1308,0.0292,0.0262,0.0732,0.252,0.691,3.5607,0.0331,31.835,2.6719,1.9653,0.9059,3.1758,0.588,0.3116,3.4917,-1
3033.29,10.0634,0.9852,1.8893,74.48,9.1882,30.8118,37.258,1.0739,-0.0708,-0.0092,-0.0086,0.075,3.1,0.0518,0.0621,0.0202,0.0781,0.4532,0.9787,2.903,0.014,43.9185,2.9664,1.5739,0.5593,3.4056,0.1103,0.169,3.1342,-1
3076.5,9.6426,0.9682,1.8987,64.39,1.5018,18.4982,23.6088,0.8499,-0.0538,-0.0004,-0.0075,0.061,3.4,0.0854,0.0415,0.061,0.0732,0.2806,1.0088,3.9325,0.0247,45.882,2.7428,0.5936,0.7928,3.1758,0.228,0.2376,3.2846,-1
3075.78,9.6205,0.9902,1.8763,65.84,16.0155,23.9845,30.1316,1.0151,-0.0445,-0.0199,-0.0081,0.102,2.7,0.0863,0.0307,0.0431,0.0732,0.2926,0.9501,4.1927,0.0263,52.3511,2.7318,1.8196,0.5677,3.1758,0.0926,0.3561,2.5928,1
3038.25,9.6936,1.2902,1.9998,64.39,2.5027,17.4973,22.1827,0.9328,-0.0951,-0.0245,-0.0095,0.102,2.5,0.0707,0.0462,0.0292,0.0732,0.219,0.8614,3.1231,0.0187,21.3444,3.5493,2.073,0.7928,3.1758,0.1339,0.3556,3.1318,-1
2989.91,10.0207,1.2917,2.0337,67.17,87.0391,32.896,84.5752,6363.6566,-0.0571,-0.0227,-0.0084,0.139,3.2,0.0455,0.045,0.0585,0.0781,0.3774,0.9501,63.1255,0.0134,39.4799,2.9394,1.9481,0.7059,3.4056,0.588,1.6228,82.0528,-1
3061.24,10.0621,1.265,2.0257,77.17,0.7591,19.2409,25.8222,1.0872,-0.0083,-0.0207,-0.0062,0.145,2.3,0.0769,0.0458,,0.0781,0.4382,0.6942,1.8538,0.025,21.9412,3.6452,0.5011,0.8345,3.4056,0.3557,0.2227,3.8819,-1
3054.18,9.6715,1.3213,2.0088,77.92,9.8782,30.1218,37.9277,0.994,-0.0385,-0.0222,-0.0077,0.095,2.1,0.0853,0.0474,0.0236,0.0732,0.2565,0.6214,3.1527,0.0242,45.4559,2.6894,0.723,0.7408,3.1758,0.588,0.4351,3.3984,1
3054.84,9.5853,0.9763,1.9058,76.55,15.6791,24.3209,31.4614,1.1141,-0.0777,-0.0186,-0.0101,0.078,4,0.0572,0.0703,0.0455,0.0683,0.3679,1.2269,3.5003,0.0145,25.1842,4.4594,2.3585,0.9683,2.9646,0.1339,0.3882,2.2132,-1
3010.71,9.871,0.967,1.9095,76.55,16.2418,23.7582,30.5545,0.9783,-0.0488,-0.0222,-0.0071,0.064,2.6,0.114,0.0496,0.0429,0.0683,0.3858,0.8671,2.9196,0.0293,58.2698,4.7281,1.687,0.9683,2.974,0.588,0.3486,2.5478,-1
2935.73,9.5534,1.2835,2.0107,11.52,10.3745,29.6255,32.237,1.3875,-0.0684,-0.0092,-0.0088,0.081,1,0.0519,0.0394,0.2984,0.0683,0.3138,0.31,3.1252,0.0135,41.3576,4.521,2.1957,0.7747,2.9646,0.3004,0.1517,2.2284,-1
3018.6,9.6391,1.2933,1.9845,14.1,2.5045,17.4955,23.7322,0.9541,-0.0895,-0.0192,-0.0084,0.14,2.6,0.0915,0.0583,0.0563,0.0683,0.3364,0.8131,2.8048,0.0257,31.5386,4.5086,0.7516,0.7121,2.9646,0.588,0.2603,3.3548,-1
3008.84,9.8653,1.313,2.0135,67.17,24.14,15.86,22.8392,0.9737,-0.0699,-0.0254,-0.0096,0.09,3,0.0604,0.0366,0.0385,0.0683,0.3318,0.9632,3.6649,0.0187,44.3299,4.4264,1.8575,0.7059,2.974,0.4075,0.3547,2.5411,1
2969.01,9.5915,1.2835,1.9952,77.67,23.7109,16.2891,22.928,1.0751,-0.0665,-0.0248,-0.0105,0.09,2.1,0.0738,0.0183,0.0381,0.0774,0.419,0.6839,2.7499,0.0214,38.7281,4.8873,0.6843,0.7524,3.3431,0.9412,0.1777,2.7747,-1
2984.32,9.4896,0.9652,1.9085,77.83,5.78,14.22,21.9792,0.9285,-0.0518,-0.0069,-0.0112,0.065,3.6,0.1037,0.0513,0.2529,0.0638,0.2926,1.1032,3.1085,0.034,20.7048,3.2581,2.1467,0.8235,2.7514,0.1423,0.3258,3.3909,-1
3017.94,9.4396,1.3055,2.0165,77.9,-0.18,20.18,25.6726,1.0821,-0.0536,-0.0097,-0.0122,0.122,1.8,0.1165,0.0893,0.0246,0.0638,0.3915,0.6314,1.5618,0.0332,19.2859,3.3895,2.0481,0.9109,2.7514,0.2005,0.2288,2.0103,-1
2988.66,10.5814,0.9703,1.9065,14.26,-8.6082,28.6082,38.5841,1.0724,-0.071,-0.0192,-0.0104,0.048,3.1,0.0931,0.1202,0.049,0.0774,0.1135,0.9248,2.2001,0.0269,28.7521,3.7815,1.6454,0.9255,3.3431,0.0926,0.3092,2.698,-1
3002.46,10.2944,1.2885,1.993,76.05,22.7173,17.2827,22.3699,1.0923,-0.0552,-0.0125,-0.0096,0.117,2.7,0.0715,0.0442,0.0412,0.0638,0.3061,0.9043,2.3362,0.0219,22.8292,4.8945,0.948,0.8556,2.7514,0.2058,0.2485,2.9245,-1
2962.65,10.5663,1.3025,2.0245,77.67,20.0236,19.9764,27.0205,1.1194,-0.0428,-0.0294,-0.0096,0.098,3.1,0.0734,0.0738,0.0364,0.0774,0.225,0.8007,3.6741,0.0223,39.4421,3.1968,1.7945,0.7524,3.3431,0.2782,0.2073,2.7512,-1
3021.41,10.0986,1.2525,2.0128,78.42,17.9782,22.0218,29.185,1.1538,-0.0556,-0.0272,-0.0089,0.094,2.9,0.0726,0.1445,0.0328,0.0768,0.1085,0.8932,2.9666,0.0183,23.1484,3.3668,0.6689,1.0323,3.3281,0.0907,0.3384,3.8123,-1
3073.81,10.0514,0.9788,1.898,76.99,17.7327,22.2673,30.2505,1.1102,-0.004,-0.0241,-0.0079,0.075,3.1,0.1265,0.0574,0.0401,0.0774,0.2756,0.9649,4.9434,0.0385,42.8792,4.9304,2.0058,1.0803,3.3431,0.473,0.3771,2.3806,-1
2983.31,9.8987,0.9603,1.8873,11.52,1.3718,38.6282,45.875,1.3887,-0.0673,0.0101,-0.0093,0.103,2.5,0.0463,0.056,0.0743,0.0683,0.3663,0.8923,2.0172,0.0152,34.65,4.7931,1.8646,0.7747,2.974,0.2173,0.164,2.2646,1
3029.19,10.614,1.2945,1.98,77.24,2.0373,17.9627,22.969,1.1089,-0.0684,-0.0191,-0.0058,0.112,2.3,0.1236,0.0363,0.0623,0.0774,0.1691,0.8819,2.2293,0.0373,17.7925,4.8546,0.6342,1.1869,3.3431,0.1124,0.2055,2.3023,-1
3082.31,9.3864,1.2592,2.018,67.17,1.4218,18.5782,24.6272,1.0109,-0.0604,-0.032,-0.0083,0.092,1.9,0.0887,0.0552,0.2045,0.0624,0.3756,0.6379,2.3173,0.0275,19.3846,3.3083,2.4973,0.7059,2.6983,0.3183,0.2181,3.1703,-1
2997.92,9.8806,1.2813,2.002,78.42,22.4382,17.5618,20.3988,1.4559,-0.0836,0.0104,-0.0086,0.119,2,0.0606,0.0555,0.0259,0.0683,0.3281,0.7311,2.783,0.0176,32.3395,4.7037,1.7694,1.0323,2.974,0.3311,0.1566,1.9197,1
3067.43,9.6448,1.332,1.9975,74.48,14.9018,25.0982,31.5354,1.1306,-0.053,-0.0256,-0.0075,0.075,3.8,0.061,0.0638,0.1183,0.0624,0.3267,1.4478,3.3177,0.0175,37.8829,4.9334,2.649,0.5593,2.6983,0.5391,0.5551,2.5601,-1
2864.05,10.2072,0.959,1.8942,77.83,4.4391,15.5609,20.3856,0.855,-0.0598,-0.0207,-0.0128,0.069,3.8,0.1079,0.0336,0.038,0.0638,0.1341,1.1476,4.04,0.0318,29.0613,3.7632,2.3645,0.8235,2.7514,1.0737,0.27,3.6356,-1
3024.14,10.6552,0.9793,1.8965,75.31,-15.31,35.31,41.7353,1.1008,-0.0277,-0.0061,-0.0051,0.085,2.3,0.0819,0.0477,,0.0729,0.1137,0.8343,1.7505,0.0266,41.5079,2.4947,1.6655,0.8041,3.1646,0.2263,0.2715,3.2807,-1
3032.29,8.0367,1.298,1.994,63.86,27.3227,12.6773,15.8496,1.0227,-0.0605,-0.029,-0.0083,0.047,2.1,0.0749,0.031,0.0519,0.0624,0.345,0.6442,1.5437,0.0207,16.7443,4.8753,2.5527,0.9413,2.6983,0.4946,0.3934,2.8522,-1
2968.06,10.0893,0.9775,1.8912,65.15,2.78,17.22,22.0706,0.811,-0.0265,-0.0273,-0.0069,0.056,2.9,0.0725,0.0611,,,0.1122,0.9097,4.5251,0.0231,38.26,3.2227,0.5652,0.811,,0.1001,0.1435,3.1242,-1
2988.95,9.8943,1.2575,2.039,77.9,18.1782,21.8218,29.871,1.0491,-0.046,-0.0097,-0.0109,0.045,2.6,0.0479,0.0572,0.0516,0.0978,0.1422,0.7714,4.3861,0.015,32.0552,4.8358,2.0216,0.9109,4.1259,0.4075,0.2715,3.2807,-1
3052.43,9.8492,0.9838,1.8905,76.57,22.3736,17.6264,25.0342,0.9991,-0.0475,-0.0256,-0.0084,0.109,2.8,0.082,0.0589,0.0744,0.0784,0.1213,0.8477,4.0777,0.027,31.5709,4.9711,0.7148,0.9059,3.3071,0.1138,0.245,3.0908,-1
3031.44,9.8914,0.9792,1.9027,75.03,24.4791,15.5209,21.5763,1.0831,-0.0457,-0.0235,-0.0074,0.055,4.1,0.0517,0.0493,0.0555,0.0784,0.1349,1.1011,3.7419,0.0146,47.6004,4.962,1.6653,0.7162,3.3071,0.2163,0.6282,60.6945,-1
2889.93,10.2875,0.987,1.8885,77.92,20.7209,19.2791,27.0269,1.1358,-0.0777,-0.0275,-0.0084,0.096,3,0.1896,0.0642,0.0217,0.0784,0.1935,0.8292,2.1692,0.0462,38.8685,4.6946,2.4842,0.7408,3.3071,0.4397,0.1699,4.2715,-1
3020.25,10.3532,1.2752,2.0055,77.72,6.2045,13.7955,21.3495,0.9854,-0.0501,-0.036,-0.003,0.115,1.6,0.1015,0.0506,0.237,0.0784,0.2032,0.6062,5.0813,0.0308,26.2948,4.851,1.3064,1.0918,3.3071,0.0926,0.3138,3.0589,-1
3020.71,9.8178,0.979,1.8985,77.67,6.9082,33.0918,38.2357,0.9619,-0.0787,-0.0339,-0.0077,0.064,2.6,0.0537,0.1466,0.0351,0.0784,0.211,0.9167,3.6023,0.0152,17.1503,3.8579,1.8717,0.7524,3.3071,0.1898,0.3731,2.563,-1
2933.79,10.2545,1.3253,1.997,76.05,23.2655,16.7345,20.6329,1.1056,-0.0641,-0.0246,-0.0075,0.12,2.3,0.0956,0.045,0.0457,0.0784,0.2075,0.7796,2.7152,0.0319,39.2671,4.9266,2.3045,0.8556,3.3071,0.4436,0.3483,3.4009,-1
3067.25,9.7682,1.3005,1.9828,14,-7.8309,27.8309,35.2894,1.1073,-0.064,-0.011,-0.0097,0.121,1.8,0.0746,0.0676,0.1198,0.0784,0.1958,0.527,3.7986,0.0223,16.1794,3.2302,0.7137,1.0047,3.3071,0.228,0.3425,2.5471,-1
2973.52,9.7363,1.296,2.0223,36.03,0.5373,19.4627,24.3275,1.1035,-0.0663,-0.0077,-0.0094,0.086,3.3,0.0696,0.0594,0.1903,0.0784,0.1236,0.9566,1.4587,0.0206,27.7498,3.8442,0.6021,1.1525,3.3071,0.228,0.2684,3.9233,-1
2999.81,10.1713,0.9855,1.8885,76.57,3.1136,36.8864,47.3811,1.1254,-0.0734,-0.0297,-0.0094,0.084,2.1,0.0989,0.0939,0.0344,0.0768,0.0822,0.6307,3.3214,0.0296,36.4246,4.8273,0.6224,0.9059,3.3281,0.1124,0.4917,2.8866,-1
3098.79,9.0528,0.9858,1.8807,77.92,25.1891,14.8109,20.8456,1.1711,-0.0487,-0.026,-0.0105,0.089,2,0.0818,0.0601,0.0574,0.0624,0.1924,0.7053,3.9949,0.0253,22.1758,4.8725,2.1849,0.7408,2.6983,0.588,0.4203,3.3796,-1
2995.26,9.7517,1.318,1.969,16.53,1.23,18.77,26.281,0.9903,-0.0307,-0.0158,-0.005,0.066,2,0.1527,0.0649,0.2246,0.0686,0.253,0.7213,1.8402,0.0418,28.4605,4.9249,1.8366,0.7158,2.9982,0.0907,0.3476,3.504,-1
3065.02,9.3149,0.9695,1.8868,63.86,13.5955,26.4045,34.0436,1.0638,-0.0692,-0.0189,-0.01,0.086,2.8,0.0822,0.0569,0.0516,0.0608,0.1523,0.9567,3.4807,0.026,39.6435,4.8839,2.2697,0.9413,2.6287,0.4906,0.4113,2.403,-1
3091.11,8.7,1.2868,2.0208,14.1,-2.9273,22.9273,31.7642,0.895,-0.0728,-0.0255,-0.0093,0.133,1.6,0.2329,0.0557,0.0479,0.0608,0.1082,0.5408,2.7248,0.0622,35.9012,4.8543,2.3801,0.7121,2.6287,0.228,0.1571,2.2672,-1
2941.71,10.1811,1.273,1.9855,67.17,13.3745,26.6255,35.4148,1.0465,-0.0732,-0.0254,-0.0086,0.177,2.7,0.2339,0.0402,0.2332,0.0608,0.1182,0.8383,2.07,0.0572,22.7181,4.874,2.448,0.7059,2.6287,0.0907,0.4845,3.4163,-1
3019.05,9.7119,0.985,1.8965,65.12,27.4627,12.5373,17.8135,1.1733,-0.0745,-0.0125,-0.01,0.083,3.9,0.2177,0.0605,0.0315,0.0608,0.0726,1.2225,2.0858,0.0533,36.8583,3.2042,2.1254,0.596,2.6287,0.1898,0.1945,3.0096,-1
2885.72,9.9824,1.283,1.9828,64.74,4.9991,15.0009,22.588,1.0013,0.0044,-0.0222,-0.0046,0.095,3,0.0789,0.0481,,0.0768,0.1566,0.9409,3.0161,0.0257,39.7531,3.1644,0.454,0.8343,3.3281,0.1001,0.44,2.7336,-1
3054.7,10.1841,1.2875,1.9995,76.23,1.9145,18.0855,22.9765,1.0351,-0.0016,-0.0205,-0.0029,0.044,2.2,0.1354,0.0528,,0.0638,0.111,0.7742,2.5068,0.0395,45.1252,5.1278,2.4264,1.062,2.7514,0.1222,0.2759,2.1787,-1
3033.33,10.9594,1.2955,2.005,14.1,9.5927,10.4073,15.585,0.9682,-0.0739,-0.0289,-0.0072,0.119,2.5,0.1092,0.0389,0.3021,0.0566,0.2854,0.8202,2.0421,0.034,30.0393,4.9188,0.8101,0.7121,2.4436,0.5058,0.3094,2.3899,-1
2926.4,10.4318,1.2877,2.0143,78.1,1.8182,18.1818,23.2779,1.0356,-0.0383,-0.0184,-0.0068,0.064,3.2,0.0797,0.0592,,0.0624,0.1188,0.9985,2.0604,0.0216,19.9614,4.9517,1.4487,0.9725,2.6983,0.1001,0.2759,2.1787,-1
3081.75,10.7265,0.9878,1.8887,77.59,22.6936,17.3064,24.0673,1.1643,-0.0447,-0.0134,-0.0083,0.101,3.2,0.2285,0.0666,0.0252,0.0818,0.1965,1.0909,3.972,0.069,53.8218,3.7558,1.053,1.0323,3.4265,0.4075,0.7443,99.8394,-1
2936.59,9.9765,1.2455,1.9928,63.86,19.1027,20.8973,26.8797,1.0998,-0.0205,-0.0289,-0.0083,0.069,2.9,0.2,0.0742,0.0248,0.0818,0.2394,0.88,3.4688,0.063,28.6259,3.3821,2.0131,0.9413,3.4265,0.2163,0.5586,91.9336,1
3093.48,10.347,1.277,2.043,14.1,3.3055,16.6945,23.8805,0.9543,-0.0596,-0.0273,-0.0085,0.09,2.5,0.1726,0.0906,0.0337,0.0566,0.1903,0.9387,5.2552,0.044,23.7944,3.2961,2.2218,0.7121,2.4436,0.228,0.2313,3.699,-1
2975.92,10.2695,1.3165,1.98,77.92,13.6809,26.3191,33.0758,1.0601,-0.0827,-0.0239,-0.0088,0.102,2.2,0.0903,0.0443,0.2817,0.0818,0.2488,0.7282,2.0716,0.0234,24.7063,4.8685,0.5952,0.7408,3.4265,0.1454,0.5133,3.578,1
2787.49,10.0418,0.982,1.889,65.34,26.9136,13.0864,17.965,1.1617,-0.0491,-0.024,-0.0089,0.088,3.8,0.0672,0.0763,0.0456,0.0818,0.2092,1.2488,2.5275,0.02,28.6331,4.3208,2.0412,0.7507,3.4265,0.0907,0.3655,3.6355,-1
3039.66,10.5027,1.3567,1.9992,78.38,0.1427,19.8573,28.8518,0.8541,-0.0181,-0.0282,-0.0062,0.052,3.1,0.1164,0.0549,0.0486,0.0691,0.2278,0.8885,4.9552,0.0298,19.9288,3.1712,1.8176,0.8883,3.0097,0.5058,0.319,3.1079,-1
2973.53,9.6599,0.9845,1.8872,77.59,14.75,25.25,32.5387,1.096,0.0085,-0.0514,-0.0081,0.087,3,0.0895,0.0376,0.0438,0.0778,0.1,1,4.5689,0.0298,27.0277,2.8045,1.7394,1.0323,3.3695,0.9412,0.2149,3.285,1
2954.36,10.2399,0.9772,1.8925,64.39,8.0955,11.9045,14.1135,1.0383,-0.0525,-0.0291,-0.0106,0.084,1.9,0.2812,0.0745,0.0916,0.0818,0.2272,0.6519,2.7761,0.0799,23.1902,4.9663,2.0544,0.7928,3.4265,0.228,0.2317,3.9933,1
2894.04,8.876,0.9895,1.8598,77.83,0.8873,19.1127,24.7257,0.8556,-0.0316,-0.0519,-0.005,0.096,2.9,0.2191,0.0623,,0.0608,1.3003,0.9615,1.7009,0.0521,26.5979,3.5143,0.6011,0.9251,2.6287,0.2005,0.3104,3.0908,-1
3042.9,9.2068,1.258,2.003,76.78,1.77,18.23,25.7166,0.9986,-0.088,-0.0163,-0.0092,0.13,3.9,0.1252,0.0801,0.0264,0.0556,0.2018,1.2339,1.8665,0.0316,27.772,5.2414,0.7974,0.7663,2.4043,0.4875,0.3327,2.3938,-1
2915.83,9.889,0.9675,1.8815,77.92,21.1082,18.8918,26.1855,1.1361,0.0154,-0.0529,-0.01,0.082,3.2,0.2517,0.0546,0.0562,0.0862,0.2651,0.9274,2.5381,0.0619,24.8931,5.5481,2.2394,0.7408,3.6213,0.4075,0.2022,4.0334,-1
2967.04,12.805,1.3013,1.9905,78.1,4.6327,15.3673,22.1063,1.0403,-0.0233,-0.031,-0.0122,0.151,2.9,0.2909,0.0324,,0.0594,0.3248,1.0329,1.5546,0.0712,24.395,3.2893,0.6104,0.9725,2.5864,0.5414,0.2055,2.3023,-1
3057.33,10.4208,0.9863,1.881,76.57,10.7709,29.2291,35.7866,0.9964,-0.0093,-0.0301,-0.0101,0.082,2.7,0.1872,0.0672,0.1817,0.0566,0.1841,0.9413,3.7608,0.0532,22.6885,3.2862,1.9645,0.9059,2.4436,0.5058,0.2948,3.1526,-1
2904.17,10.4705,0.994,1.895,77.17,4.4155,15.5845,19.0935,1.1258,-0.0386,-0.0149,-0.0081,0.061,3.2,0.1238,0.0488,,0.0845,0.1139,1.1533,2.1175,0.0345,32.6346,5.2619,0.4635,0.8345,3.5629,0.563,0.1243,3.5111,-1
3038.41,10.4654,0.9685,1.8962,77.59,4.4091,15.5909,22.6131,0.9427,-0.0735,-0.035,-0.007,0.083,3.3,0.0448,0.0461,0.0557,0.0862,0.1146,1.2196,2.5223,0.0149,30.0061,3.3922,0.547,1.0323,3.6213,0.7942,0.1636,3.2613,-1
3035.75,5.5709,1.0002,1.8685,77.14,-10.37,30.37,39.7257,0.884,-0.0246,-0.0128,-0.0117,0.04,1.4,0.1859,0.0654,,0.0594,1.9202,0.4848,2.3236,0.0505,19.7285,5.0662,2.2773,0.8384,2.5864,0.2813,0.4971,112.5998,-1
2887.33,9.487,,,76.05,5.8091,34.1909,38.9877,0.9081,-0.0001,-0.0263,-0.0086,,,0.1221,0.0612,0.0305,0.0774,0.2829,,2.0566,0.0378,29.607,4.607,2.3928,0.8556,3.3431,0.1492,0.3121,2.9466,1
2991.98,9.2115,0.9892,1.907,78.3,2.0664,17.9336,23.7087,0.9256,-0.0291,-0.0104,-0.0092,0.082,3.3,0.1065,0.0685,0.0185,0.0556,0.2081,1.2377,3.3398,0.033,22.8087,5.3493,0.6813,0.687,2.4043,0.3357,0.2724,1.7884,-1
3065.83,9.31,0.9922,1.8953,78.3,-0.2173,20.2173,23.8531,1.0236,-0.0125,0.0278,-0.014,0.083,2.8,0.106,0.0584,0.023,0.0556,0.1901,0.9098,1.5895,0.0273,40.0158,5.3404,0.8476,0.687,2.4043,0.1339,0.3867,2.7953,-1
3106.85,9.2947,0.9673,1.8962,78.3,4.97,15.03,22.1065,0.8774,-0.0171,-0.0127,-0.0125,0.08,3.2,0.1311,0.0612,0.0222,0.0556,0.2034,1.0791,1.8373,0.0339,32.2993,5.2051,0.9192,0.687,2.4043,0.1732,0.36,2.8977,-1
3033.82,9.332,0.975,1.898,77.83,1.4036,18.5964,19.3468,1.51,-0.0085,-0.0195,-0.0058,0.085,2.7,0.0771,0.0512,,0.0608,1.7732,1.1392,1.3896,0.0257,50.8599,5.0323,2.2649,0.9251,2.6287,0.1405,0.1435,3.1242,-1
3059.46,10.5248,1.2988,2.011,79.06,2.9536,17.0464,23.7913,1.0551,-0.0648,-0.057,-0.0108,0.076,2.2,0.0857,0.0343,0.0197,0.0845,0.1205,0.6936,1.9343,0.0237,32.6338,5.6291,0.896,0.7808,3.5629,0.1497,0.5922,4.1417,-1
2908.11,9.6721,0.9872,1.8688,65.15,-0.5691,20.5691,25.2645,1.0684,-0.0425,-0.008,-0.0072,0.088,2.1,0.0521,0.0501,,0.0767,0.1475,0.7071,1.495,0.0156,21.9329,3.6465,0.5565,0.811,3.1988,0.1122,0.3613,2.7259,-1
3111.09,9.9876,1.2757,1.998,78.1,5.8727,14.1273,19.1839,1.1095,-0.0333,-0.0089,-0.0067,0.186,1.8,0.0791,0.0779,,0.0686,0.1159,0.6616,2.7624,0.0251,31.5215,5.5726,0.5812,0.9725,2.9982,0.1405,0.1435,3.1242,-1
3098.45,9.7597,1.268,2.009,14,14.0673,25.9327,33.4275,1.0262,0.0032,-0.0224,-0.0108,0.096,1.4,0.1735,0.0471,0.1727,0.0862,0.2706,0.4157,2.7764,0.0423,19.2695,3.0393,2.2587,1.0047,3.6213,0.1124,0.4549,3.3998,1
3084,10.0168,1.2788,1.9945,77.63,-5.6018,25.6018,33.4591,1.0015,-0.0399,-0.0363,-0.0026,0.101,2.6,0.1124,0.0627,0.1873,0.0862,0.3342,0.8197,2.7318,0.03,54.5172,3.5853,2.0904,1.1638,3.6213,0.588,0.3286,3.4023,-1
2959.29,9.3764,0.9543,1.8967,76.78,2.0009,17.9991,25.3399,1.0257,-0.0915,-0.0204,-0.0099,0.065,4.1,0.1533,0.0491,0.0219,0.0668,0.1777,1.2911,3.626,0.0413,58.925,4.5682,0.7741,0.7663,2.8843,0.1245,0.4457,3.6489,-1
3047.54,9.9238,1.314,1.9943,76.99,20.81,19.19,25.7113,1.1448,-0.0632,-0.0099,-0.0107,0.075,2.1,0.085,0.0444,0.4914,0.0862,0.3011,0.6648,4.6845,0.0251,44.7721,5.1023,1.9957,1.0803,3.6213,0.3004,1.4024,51.7939,-1
2990.95,9.8412,0.9788,1.9023,65.15,-5.9045,25.9045,34.578,0.9785,-0.0272,-0.0168,-0.0119,0.086,3.3,0.0859,0.1046,,0.0686,0.2521,1.1113,2.8294,0.0272,24.1669,3.477,2.3536,0.811,2.9982,0.1001,0.1762,3.3391,-1
3038.81,9.9346,1.2785,1.9888,75.55,-0.3264,20.3264,27.218,1.0957,-0.041,-0.0602,-0.0126,0.055,3.1,0.189,0.0734,,0.0862,0.2415,1.047,1.6531,0.0611,49.2689,4.3786,1.9706,0.8962,3.6213,0.4232,0.2813,81.6568,-1
3028.43,10.0567,1.3005,2.0017,76.23,4.3055,15.6945,22.1809,0.9144,-0.0485,0.0198,-0.0036,0.09,2.3,0.1341,0.0471,,0.0686,0.1077,0.8443,2.5334,0.0408,33.7409,5.401,1.8384,1.062,2.9982,0.1001,0.1652,2.9018,-1
2950.18,9.236,1.2842,2.0017,63.86,5.0809,34.9191,45.2166,1.0126,-0.0739,-0.0221,-0.0084,0.079,2.5,0.1677,0.0669,0.0666,0.0645,0.2404,0.9185,3.6436,0.0499,37.1426,12.5945,0.8075,0.9413,2.7919,0.0926,0.4945,4.001,1
3190.45,9.702,0.9802,1.9007,76.23,6.3364,13.6636,20.4431,1.0872,-0.0729,-0.0264,-0.0119,0.061,2.8,0.2459,0.0634,,0.0608,0.1462,0.8348,2.089,0.0592,16.8645,4.9411,1.8924,1.062,2.6287,0.1405,0.1854,3.3165,-1
2893.56,10.614,0.9692,1.9005,65.15,3.1418,16.8582,21.5151,0.837,-0.0246,-0.0266,-0.0103,0.077,2.6,0.2191,0.0527,,0.0691,0.1463,0.9338,1.856,0.0529,12.1964,4.8564,0.7009,0.811,3.0097,0.1405,0.1435,3.1242,-1
3031.79,10.1388,0.9677,1.889,65.34,22.1027,17.8973,25.0401,1.0546,-0.0556,-0.0253,-0.0095,0.097,3,0.1576,0.0366,0.0385,0.0645,0.1665,0.9526,3.0642,0.0379,33.1909,4.0844,2.1857,0.7507,2.7919,0.9412,0.3229,2.5085,-1
3111.28,9.4516,1.271,2.04,64.74,-0.8891,20.8891,26.9872,0.9698,-0.0155,-0.0126,-0.0129,0.092,3.2,0.1268,0.066,,0.0668,0.0958,1.0337,2.8564,0.0321,33.6299,3.5246,1.6172,0.7445,2.8843,0.6116,0.2494,2.691,-1
3100.44,9.6043,1.301,2.0187,75.31,-6.8555,26.8555,33.4081,1.0084,-0.0372,-0.0151,-0.0121,0.126,2.5,0.0468,0.0499,,0.0767,0.1455,0.7881,3.0072,0.0159,38.5231,3.6684,1.9569,0.8041,3.1988,0.2569,0.2709,2.3928,-1
3040.45,9.6676,1.2773,2.015,75.31,2.1473,17.8527,23.7727,1.1273,-0.0346,-0.0247,-0.0123,0.053,2.4,0.101,0.075,,0.0767,0.1394,0.7322,1.1695,0.0287,40.4409,3.7632,1.9923,0.8041,3.1988,0.3909,0.1652,2.9018,-1
2942.16,9.8977,0.9855,1.8753,77.14,-8.4836,28.4836,38.0547,0.9339,-0.0271,-0.0284,-0.005,0.054,2.1,0.0596,0.0664,,0.0686,0.1425,0.6344,2.9583,0.0175,31.0132,4.6804,1.697,0.8384,2.9982,0.1124,0.57,110.9809,-1
3012.18,10.3211,0.9762,1.8873,77.83,3.9382,16.0618,20.8163,0.8183,-0.0223,-0.0281,-0.0063,0.076,2.7,0.1185,0.0322,,0.0862,0.2759,1.0595,1.9654,0.0308,31.2626,3.5532,0.5671,0.9251,3.6213,0.563,0.3153,3.0118,-1
